timestamp,value
2022-04-19 05:00:00,4561
2022-04-19 05:30:00,3513
2022-04-19 06:00:00,3607
2022-04-19 06:30:00,4781
2022-04-19 07:00:00,5423
2022-04-19 07:30:00,6669
2022-04-19 08:00:00,7064
2022-04-19 08:30:00,9363
2022-04-19 09:00:00,10874
2022-04-19 09:30:00,13255
2022-04-19 10:00:00,13164
2022-04-19 10:30:00,15159
2022-04-19 11:00:00,16030
2022-04-19 11:30:00,18256
2022-04-19 12:00:00,17751
2022-04-19 12:30:00,17675
2022-04-19 13:00:00,18557
2022-04-19 13:30:00,18389
2022-04-19 14:00:00,17538
2022-04-19 14:30:00,17506
2022-04-19 15:00:00,17580
2022-04-19 15:30:00,18027
2022-04-19 16:00:00,16959
2022-04-19 16:30:00,17066
2022-04-19 17:00:00,18155
2022-04-19 17:30:00,20610
2022-04-19 18:00:00,20793
2022-04-19 18:30:00,21584
2022-04-19 19:00:00,23493
2022-04-19 19:30:00,22555
2022-04-19 20:00:00,20183
2022-04-19 20:30:00,20441
2022-04-19 21:00:00,21555
2022-04-19 21:30:00,22406
2022-04-19 22:00:00,22512
2022-04-19 22:30:00,24667
2022-04-19 23:00:00,25424
2022-04-19 23:30:00,25852
2022-04-20 00:00:00,25137
2022-04-20 00:30:00,24099
2022-04-20 01:00:00,23058
2022-04-20 01:30:00,20786
2022-04-20 02:00:00,19217
2022-04-20 02:30:00,16329
2022-04-20 03:00:00,14293
2022-04-20 03:30:00,13193
2022-04-20 04:00:00,11166
2022-04-20 04:30:00,7518
2022-04-20 05:00:00,4877
2022-04-20 05:30:00,3639
2022-04-20 06:00:00,3412
2022-04-20 06:30:00,3827
2022-04-20 07:00:00,3922
2022-04-20 07:30:00,5241
2022-04-20 08:00:00,5601
2022-04-20 08:30:00,7147
2022-04-20 09:00:00,8425
2022-04-20 09:30:00,10951
2022-04-20 10:00:00,11800
2022-04-20 10:30:00,13936
2022-04-20 11:00:00,14835
2022-04-20 11:30:00,16412
2022-04-20 12:00:00,16763
2022-04-20 12:30:00,17613
2022-04-20 13:00:00,17439
2022-04-20 13:30:00,17921
2022-04-20 14:00:00,18605
2022-04-20 14:30:00,18113
2022-04-20 15:00:00,17579
2022-04-20 15:30:00,16927
2022-04-20 16:00:00,16526
2022-04-20 16:30:00,16956
2022-04-20 17:00:00,17381
2022-04-20 17:30:00,19232
2022-04-20 18:00:00,19127
2022-04-20 18:30:00,19404
2022-04-20 19:00:00,18812
2022-04-20 19:30:00,18253
2022-04-20 20:00:00,16497
2022-04-20 20:30:00,16681
2022-04-20 21:00:00,17334
2022-04-20 21:30:00,17674
2022-04-20 22:00:00,16469
2022-04-20 22:30:00,15128
2022-04-20 23:00:00,13973
2022-04-20 23:30:00,12040
2022-04-21 00:00:00,9494
2022-04-21 00:30:00,6963
2022-04-21 01:00:00,5611
2022-04-21 01:30:00,4140
2022-04-21 02:00:00,3370
2022-04-21 02:30:00,2625
2022-04-21 03:00:00,2093
2022-04-21 03:30:00,1854
2022-04-21 04:00:00,2482
2022-04-21 04:30:00,2529
2022-04-21 05:00:00,2968
2022-04-21 05:30:00,4540
2022-04-21 06:00:00,6868
2022-04-21 06:30:00,10765
2022-04-21 07:00:00,13095
2022-04-21 07:30:00,15651
2022-04-21 08:00:00,17427
2022-04-21 08:30:00,18637
2022-04-21 09:00:00,18614
2022-04-21 09:30:00,17187
2022-04-21 10:00:00,15281
2022-04-21 10:30:00,15505
2022-04-21 11:00:00,15168
2022-04-21 11:30:00,15813
2022-04-21 12:00:00,15979
2022-04-21 12:30:00,16314
2022-04-21 13:00:00,16002
2022-04-21 13:30:00,16845
2022-04-21 14:00:00,17009
2022-04-21 14:30:00,17302
2022-04-21 15:00:00,16649
2022-04-21 15:30:00,16857
2022-04-21 16:00:00,15733
2022-04-21 16:30:00,15537
2022-04-21 17:00:00,17362
2022-04-21 17:30:00,19639
2022-04-21 18:00:00,22891
2022-04-21 18:30:00,22920
2022-04-21 19:00:00,22941
2022-04-21 19:30:00,21849
2022-04-21 20:00:00,20483
2022-04-21 20:30:00,18868
2022-04-21 21:00:00,20235
2022-04-21 21:30:00,20658
2022-04-21 22:00:00,20751
2022-04-21 22:30:00,18642
2022-04-21 23:00:00,16106
2022-04-21 23:30:00,13303
2022-04-22 00:00:00,10611
2022-04-22 00:30:00,8009
2022-04-22 01:00:00,6210
2022-04-22 01:30:00,4830
2022-04-22 02:00:00,3753
2022-04-22 02:30:00,2962
2022-04-22 03:00:00,2379
2022-04-22 03:30:00,2114
2022-04-22 04:00:00,2232
2022-04-22 04:30:00,2090
2022-04-22 05:00:00,2532
2022-04-22 05:30:00,4492
2022-04-22 06:00:00,6830
2022-04-22 06:30:00,11269
2022-04-22 07:00:00,13635
2022-04-22 07:30:00,16356
2022-04-22 08:00:00,18449
2022-04-22 08:30:00,20054
2022-04-22 09:00:00,19462
2022-04-22 09:30:00,19016
2022-04-22 10:00:00,17349
2022-04-22 10:30:00,17684
2022-04-22 11:00:00,17412
2022-04-22 11:30:00,17854
2022-04-22 12:00:00,18649
2022-04-22 12:30:00,19970
2022-04-22 13:00:00,19168
2022-04-22 13:30:00,19270
2022-04-22 14:00:00,19463
2022-04-22 14:30:00,18999
2022-04-22 15:00:00,17998
2022-04-22 15:30:00,17209
2022-04-22 16:00:00,15581
2022-04-22 16:30:00,14846
2022-04-22 17:00:00,17832
2022-04-22 17:30:00,21545
2022-04-22 18:00:00,24769
2022-04-22 18:30:00,25573
2022-04-22 19:00:00,26243
2022-04-22 19:30:00,25057
2022-04-22 20:00:00,23381
2022-04-22 20:30:00,22148
2022-04-22 21:00:00,24590
2022-04-22 21:30:00,24168
2022-04-22 22:00:00,23364
2022-04-22 22:30:00,23272
2022-04-22 23:00:00,19939
2022-04-22 23:30:00,17316
2022-04-23 00:00:00,13369
2022-04-23 00:30:00,10390
2022-04-23 01:00:00,7994
2022-04-23 01:30:00,5889
2022-04-23 02:00:00,4711
2022-04-23 02:30:00,3757
2022-04-23 03:00:00,3066
2022-04-23 03:30:00,2647
2022-04-23 04:00:00,2645
2022-04-23 04:30:00,2411
2022-04-23 05:00:00,2600
2022-04-23 05:30:00,4483
2022-04-23 06:00:00,6956
2022-04-23 06:30:00,11788
2022-04-23 07:00:00,14098
2022-04-23 07:30:00,17141
2022-04-23 08:00:00,19124
2022-04-23 08:30:00,20604
2022-04-23 09:00:00,20114
2022-04-23 09:30:00,19641
2022-04-23 10:00:00,18423
2022-04-23 10:30:00,18480
2022-04-23 11:00:00,18318
2022-04-23 11:30:00,19378
2022-04-23 12:00:00,19585
2022-04-23 12:30:00,19614
2022-04-23 13:00:00,19295
2022-04-23 13:30:00,19850
2022-04-23 14:00:00,20120
2022-04-23 14:30:00,19621
2022-04-23 15:00:00,18809
2022-04-23 15:30:00,17731
2022-04-23 16:00:00,15483
2022-04-23 16:30:00,15112
2022-04-23 17:00:00,18183
2022-04-23 17:30:00,21187
2022-04-23 18:00:00,24034
2022-04-23 18:30:00,25411
2022-04-23 19:00:00,26528
2022-04-23 19:30:00,26022
2022-04-23 20:00:00,23253
2022-04-23 20:30:00,25665
2022-04-23 21:00:00,26600
2022-04-23 21:30:00,24757
2022-04-23 22:00:00,24337
2022-04-23 22:30:00,24294
2022-04-23 23:00:00,22087
2022-04-23 23:30:00,19064
2022-04-24 00:00:00,15542
2022-04-24 00:30:00,12026
2022-04-24 01:00:00,8678
2022-04-24 01:30:00,7042
2022-04-24 02:00:00,5355
2022-04-24 02:30:00,4129
2022-04-24 03:00:00,3109
2022-04-24 03:30:00,2534
2022-04-24 04:00:00,2788
2022-04-24 04:30:00,2507
2022-04-24 05:00:00,2671
2022-04-24 05:30:00,4445
2022-04-24 06:00:00,7163
2022-04-24 06:30:00,11942
2022-04-24 07:00:00,14544
2022-04-24 07:30:00,17435
2022-04-24 08:00:00,19254
2022-04-24 08:30:00,20518
2022-04-24 09:00:00,20003
2022-04-24 09:30:00,19642
2022-04-24 10:00:00,17626
2022-04-24 10:30:00,18194
2022-04-24 11:00:00,16975
2022-04-24 11:30:00,18125
2022-04-24 12:00:00,18555
2022-04-24 12:30:00,18356
2022-04-24 13:00:00,17683
2022-04-24 13:30:00,18298
2022-04-24 14:00:00,18613
2022-04-24 14:30:00,18548
2022-04-24 15:00:00,17742
2022-04-24 15:30:00,16312
2022-04-24 16:00:00,14782
2022-04-24 16:30:00,13614
2022-04-24 17:00:00,16220
2022-04-24 17:30:00,18901
2022-04-24 18:00:00,21794
2022-04-24 18:30:00,23933
2022-04-24 19:00:00,25474
2022-04-24 19:30:00,24985
2022-04-24 20:00:00,22877
2022-04-24 20:30:00,22518
2022-04-24 21:00:00,25246
2022-04-24 21:30:00,25871
2022-04-24 22:00:00,25324
2022-04-24 22:30:00,25738
2022-04-24 23:00:00,24763
2022-04-24 23:30:00,23158
2022-04-25 00:00:00,20525
2022-04-25 00:30:00,17608
2022-04-25 01:00:00,14436
2022-04-25 01:30:00,11145
2022-04-25 02:00:00,8915
2022-04-25 02:30:00,7244
2022-04-25 03:00:00,5856
2022-04-25 03:30:00,4953
2022-04-25 04:00:00,4546
2022-04-25 04:30:00,3589
2022-04-25 05:00:00,3516
2022-04-25 05:30:00,5087
2022-04-25 06:00:00,7102
2022-04-25 06:30:00,10887
2022-04-25 07:00:00,12988
2022-04-25 07:30:00,15831
2022-04-25 08:00:00,17326
2022-04-25 08:30:00,19179
2022-04-25 09:00:00,18805
2022-04-25 09:30:00,17730
2022-04-25 10:00:00,16439
2022-04-25 10:30:00,16401
2022-04-25 11:00:00,16240
2022-04-25 11:30:00,17487
2022-04-25 12:00:00,17622
2022-04-25 12:30:00,17313
2022-04-25 13:00:00,16647
2022-04-25 13:30:00,16627
2022-04-25 14:00:00,17646
2022-04-25 14:30:00,17694
2022-04-25 15:00:00,17661
2022-04-25 15:30:00,15842
2022-04-25 16:00:00,14950
2022-04-25 16:30:00,13473
2022-04-25 17:00:00,16633
2022-04-25 17:30:00,19501
2022-04-25 18:00:00,22009
2022-04-25 18:30:00,23891
2022-04-25 19:00:00,25196
2022-04-25 19:30:00,24427
2022-04-25 20:00:00,22357
2022-04-25 20:30:00,22460
2022-04-25 21:00:00,24066
2022-04-25 21:30:00,23690
2022-04-25 22:00:00,24491
2022-04-25 22:30:00,25737
2022-04-25 23:00:00,26688
2022-04-25 23:30:00,26230
2022-04-26 00:00:00,26300
2022-04-26 00:30:00,24337
2022-04-26 01:00:00,23124
2022-04-26 01:30:00,20675
2022-04-26 02:00:00,18663
2022-04-26 02:30:00,15997
2022-04-26 03:00:00,13405
2022-04-26 03:30:00,11921
2022-04-26 04:00:00,10203
2022-04-26 04:30:00,6543
2022-04-26 05:00:00,4719
2022-04-26 05:30:00,3853
2022-04-26 06:00:00,4116
2022-04-26 06:30:00,5274
2022-04-26 07:00:00,5331
2022-04-26 07:30:00,6830
2022-04-26 08:00:00,7303
2022-04-26 08:30:00,9704
2022-04-26 09:00:00,11209
2022-04-26 09:30:00,13874
2022-04-26 10:00:00,14548
2022-04-26 10:30:00,16204
2022-04-26 11:00:00,16938
2022-04-26 11:30:00,18696
2022-04-26 12:00:00,17585
2022-04-26 12:30:00,18538
2022-04-26 13:00:00,18206
2022-04-26 13:30:00,17532
2022-04-26 14:00:00,17657
2022-04-26 14:30:00,17943
2022-04-26 15:00:00,17698
2022-04-26 15:30:00,18074
2022-04-26 16:00:00,16920
2022-04-26 16:30:00,18262
2022-04-26 17:00:00,19013
2022-04-26 17:30:00,19902
2022-04-26 18:00:00,20449
2022-04-26 18:30:00,22190
2022-04-26 19:00:00,23099
2022-04-26 19:30:00,22128
2022-04-26 20:00:00,20110
2022-04-26 20:30:00,20261
2022-04-26 21:00:00,22299
2022-04-26 21:30:00,21886
2022-04-26 22:00:00,22600
2022-04-26 22:30:00,24667
2022-04-26 23:00:00,25662
2022-04-26 23:30:00,25832
2022-04-27 00:00:00,25659
2022-04-27 00:30:00,24748
2022-04-27 01:00:00,22552
2022-04-27 01:30:00,20712
2022-04-27 02:00:00,19122
2022-04-27 02:30:00,16777
2022-04-27 03:00:00,14475
2022-04-27 03:30:00,12720
2022-04-27 04:00:00,11239
2022-04-27 04:30:00,7087
2022-04-27 05:00:00,4896
2022-04-27 05:30:00,3818
2022-04-27 06:00:00,3449
2022-04-27 06:30:00,3883
2022-04-27 07:00:00,3810
2022-04-27 07:30:00,5059
2022-04-27 08:00:00,5476
2022-04-27 08:30:00,7083
2022-04-27 09:00:00,8153
2022-04-27 09:30:00,10647
2022-04-27 10:00:00,11873
2022-04-27 10:30:00,14193
2022-04-27 11:00:00,14938
2022-04-27 11:30:00,16488
2022-04-27 12:00:00,16996
2022-04-27 12:30:00,17381
2022-04-27 13:00:00,18173
2022-04-27 13:30:00,17651
2022-04-27 14:00:00,18698
2022-04-27 14:30:00,18260
2022-04-27 15:00:00,18181
2022-04-27 15:30:00,17413
2022-04-27 16:00:00,17230
2022-04-27 16:30:00,18275
2022-04-27 17:00:00,18883
2022-04-27 17:30:00,19851
2022-04-27 18:00:00,19673
2022-04-27 18:30:00,20508
2022-04-27 19:00:00,19557
2022-04-27 19:30:00,18268
2022-04-27 20:00:00,16615
2022-04-27 20:30:00,16969
2022-04-27 21:00:00,18252
2022-04-27 21:30:00,16920
2022-04-27 22:00:00,16356
2022-04-27 22:30:00,15567
2022-04-27 23:00:00,14278
2022-04-27 23:30:00,12786
2022-04-28 00:00:00,10323
2022-04-28 00:30:00,7645
2022-04-28 01:00:00,6791
2022-04-28 01:30:00,5394
2022-04-28 02:00:00,3694
2022-04-28 02:30:00,2713
2022-04-28 03:00:00,2376
2022-04-28 03:30:00,2146
2022-04-28 04:00:00,2250
2022-04-28 04:30:00,2370
2022-04-28 05:00:00,2906
2022-04-28 05:30:00,4477
2022-04-28 06:00:00,6446
2022-04-28 06:30:00,9332
2022-04-28 07:00:00,10577
2022-04-28 07:30:00,11765
2022-04-28 08:00:00,13452
2022-04-28 08:30:00,14290
2022-04-28 09:00:00,15239
2022-04-28 09:30:00,14926
2022-04-28 10:00:00,14475
2022-04-28 10:30:00,14435
2022-04-28 11:00:00,14103
2022-04-28 11:30:00,15124
2022-04-28 12:00:00,15376
2022-04-28 12:30:00,15758
2022-04-28 13:00:00,14653
2022-04-28 13:30:00,15786
2022-04-28 14:00:00,15554
2022-04-28 14:30:00,16332
2022-04-28 15:00:00,15602
2022-04-28 15:30:00,14931
2022-04-28 16:00:00,13817
2022-04-28 16:30:00,13611
2022-04-28 17:00:00,14678
2022-04-28 17:30:00,16669
2022-04-28 18:00:00,18171
2022-04-28 18:30:00,20033
2022-04-28 19:00:00,20467
2022-04-28 19:30:00,20263
2022-04-28 20:00:00,18901
2022-04-28 20:30:00,18249
2022-04-28 21:00:00,18421
2022-04-28 21:30:00,17932
2022-04-28 22:00:00,17568
2022-04-28 22:30:00,16656
2022-04-28 23:00:00,15574
2022-04-28 23:30:00,13310
2022-04-29 00:00:00,10468
2022-04-29 00:30:00,7932
2022-04-29 01:00:00,6080
2022-04-29 01:30:00,4735
2022-04-29 02:00:00,3834
2022-04-29 02:30:00,2746
2022-04-29 03:00:00,2244
2022-04-29 03:30:00,1940
2022-04-29 04:00:00,2066
2022-04-29 04:30:00,2046
2022-04-29 05:00:00,2295
2022-04-29 05:30:00,4533
2022-04-29 06:00:00,6655
2022-04-29 06:30:00,11415
2022-04-29 07:00:00,13863
2022-04-29 07:30:00,15517
2022-04-29 08:00:00,17106
2022-04-29 08:30:00,18521
2022-04-29 09:00:00,18016
2022-04-29 09:30:00,17448
2022-04-29 10:00:00,16131
2022-04-29 10:30:00,16534
2022-04-29 11:00:00,15744
2022-04-29 11:30:00,17039
2022-04-29 12:00:00,17357
2022-04-29 12:30:00,16841
2022-04-29 13:00:00,16797
2022-04-29 13:30:00,17226
2022-04-29 14:00:00,17550
2022-04-29 14:30:00,17336
2022-04-29 15:00:00,17343
2022-04-29 15:30:00,16601
2022-04-29 16:00:00,15090
2022-04-29 16:30:00,14130
2022-04-29 17:00:00,16356
2022-04-29 17:30:00,19357
2022-04-29 18:00:00,22313
2022-04-29 18:30:00,23636
2022-04-29 19:00:00,24822
2022-04-29 19:30:00,24550
2022-04-29 20:00:00,22761
2022-04-29 20:30:00,23119
2022-04-29 21:00:00,23658
2022-04-29 21:30:00,23853
2022-04-29 22:00:00,22995
2022-04-29 22:30:00,21708
2022-04-29 23:00:00,20231
2022-04-29 23:30:00,17264
2022-04-30 00:00:00,13549
2022-04-30 00:30:00,10142
2022-04-30 01:00:00,7783
2022-04-30 01:30:00,6011
2022-04-30 02:00:00,4935
2022-04-30 02:30:00,3668
2022-04-30 03:00:00,3092
2022-04-30 03:30:00,2577
2022-04-30 04:00:00,2772
2022-04-30 04:30:00,2637
2022-04-30 05:00:00,2605
2022-04-30 05:30:00,4449
2022-04-30 06:00:00,6912
2022-04-30 06:30:00,11909
2022-04-30 07:00:00,14184
2022-04-30 07:30:00,17246
2022-04-30 08:00:00,18393
2022-04-30 08:30:00,19797
2022-04-30 09:00:00,19101
2022-04-30 09:30:00,18889
2022-04-30 10:00:00,16897
2022-04-30 10:30:00,16922
2022-04-30 11:00:00,16218
2022-04-30 11:30:00,17511
2022-04-30 12:00:00,17941
2022-04-30 12:30:00,17203
2022-04-30 13:00:00,16879
2022-04-30 13:30:00,17733
2022-04-30 14:00:00,17587
2022-04-30 14:30:00,17564
2022-04-30 15:00:00,17003
2022-04-30 15:30:00,15725
2022-04-30 16:00:00,13832
2022-04-30 16:30:00,12826
2022-04-30 17:00:00,15603
2022-04-30 17:30:00,18935
2022-04-30 18:00:00,21175
2022-04-30 18:30:00,22980
2022-04-30 19:00:00,24644
2022-04-30 19:30:00,24938
2022-04-30 20:00:00,24095
2022-04-30 20:30:00,23952
2022-04-30 21:00:00,24913
2022-04-30 21:30:00,25138
2022-04-30 22:00:00,24972
2022-04-30 22:30:00,23605
2022-04-30 23:00:00,22758
2022-04-30 23:30:00,19560
2022-05-01 00:00:00,20138
2022-05-01 00:30:00,17252
2022-05-01 01:00:00,14103
2022-05-01 01:30:00,10859
2022-05-01 02:00:00,9242
2022-05-01 02:30:00,7122
2022-05-01 03:00:00,5763
2022-05-01 03:30:00,4912
2022-05-01 04:00:00,4648
2022-05-01 04:30:00,3673
2022-05-01 05:00:00,3322
2022-05-01 05:30:00,4968
2022-05-01 06:00:00,7209
2022-05-01 06:30:00,11113
2022-05-01 07:00:00,13143
2022-05-01 07:30:00,15932
2022-05-01 08:00:00,17355
2022-05-01 08:30:00,19462
2022-05-01 09:00:00,18581
2022-05-01 09:30:00,18123
2022-05-01 10:00:00,16476
2022-05-01 10:30:00,16964
2022-05-01 11:00:00,16009
2022-05-01 11:30:00,16890
2022-05-01 12:00:00,17069
2022-05-01 12:30:00,16779
2022-05-01 13:00:00,16654
2022-05-01 13:30:00,16580
2022-05-01 14:00:00,17407
2022-05-01 14:30:00,17037
2022-05-01 15:00:00,16651
2022-05-01 15:30:00,15324
2022-05-01 16:00:00,12987
2022-05-01 16:30:00,12845
2022-05-01 17:00:00,15439
2022-05-01 17:30:00,18280
2022-05-01 18:00:00,20439
2022-05-01 18:30:00,22588
2022-05-01 19:00:00,24047
2022-05-01 19:30:00,23745
2022-05-01 20:00:00,22420
2022-05-01 20:30:00,23260
2022-05-01 21:00:00,23454
2022-05-01 21:30:00,22822
2022-05-01 22:00:00,23704
2022-05-01 22:30:00,24940
2022-05-01 23:00:00,25951
2022-05-01 23:30:00,25479
2022-05-02 00:00:00,25234
2022-05-02 00:30:00,23378
2022-05-02 01:00:00,22180
2022-05-02 01:30:00,20497
2022-05-02 02:00:00,18933
2022-05-02 02:30:00,17041
2022-05-02 03:00:00,14983
2022-05-02 03:30:00,12488
2022-05-02 04:00:00,10554
2022-05-02 04:30:00,6425
2022-05-02 05:00:00,4384
2022-05-02 05:30:00,3611
2022-05-02 06:00:00,3904
2022-05-02 06:30:00,5204
2022-05-02 07:00:00,5624
2022-05-02 07:30:00,7264
2022-05-02 08:00:00,7501
2022-05-02 08:30:00,9344
2022-05-02 09:00:00,10021
2022-05-02 09:30:00,12227
2022-05-02 10:00:00,12203
2022-05-02 10:30:00,14669
2022-05-02 11:00:00,14849
2022-05-02 11:30:00,16363
2022-05-02 12:00:00,16489
2022-05-02 12:30:00,17237
2022-05-02 13:00:00,17955
2022-05-02 13:30:00,17713
2022-05-02 14:00:00,17418
2022-05-02 14:30:00,17679
2022-05-02 15:00:00,18014
2022-05-02 15:30:00,18031
2022-05-02 16:00:00,17643
2022-05-02 16:30:00,17167
2022-05-02 17:00:00,18409
2022-05-02 17:30:00,20034
2022-05-02 18:00:00,21113
2022-05-02 18:30:00,21487
2022-05-02 19:00:00,22872
2022-05-02 19:30:00,22995
2022-05-02 20:00:00,20896
2022-05-02 20:30:00,21411
2022-05-02 21:00:00,21273
2022-05-02 21:30:00,21628
2022-05-02 22:00:00,21872
2022-05-02 22:30:00,23457
2022-05-02 23:00:00,24958
2022-05-02 23:30:00,24984
2022-05-03 00:00:00,24613
2022-05-03 00:30:00,23468
2022-05-03 01:00:00,22125
2022-05-03 01:30:00,22220
2022-05-03 02:00:00,20171
2022-05-03 02:30:00,17690
2022-05-03 03:00:00,14908
2022-05-03 03:30:00,13465
2022-05-03 04:00:00,11663
2022-05-03 04:30:00,6997
2022-05-03 05:00:00,4810
2022-05-03 05:30:00,3650
2022-05-03 06:00:00,3561
2022-05-03 06:30:00,4060
2022-05-03 07:00:00,4382
2022-05-03 07:30:00,5741
2022-05-03 08:00:00,6722
2022-05-03 08:30:00,7857
2022-05-03 09:00:00,8424
2022-05-03 09:30:00,10636
2022-05-03 10:00:00,11811
2022-05-03 10:30:00,13776
2022-05-03 11:00:00,14821
2022-05-03 11:30:00,16169
2022-05-03 12:00:00,16715
2022-05-03 12:30:00,17652
2022-05-03 13:00:00,17360
2022-05-03 13:30:00,17167
2022-05-03 14:00:00,18546
2022-05-03 14:30:00,17882
2022-05-03 15:00:00,17268
2022-05-03 15:30:00,17322
2022-05-03 16:00:00,16500
2022-05-03 16:30:00,16446
2022-05-03 17:00:00,17317
2022-05-03 17:30:00,18472
2022-05-03 18:00:00,19503
2022-05-03 18:30:00,19622
2022-05-03 19:00:00,18900
2022-05-03 19:30:00,17188
2022-05-03 20:00:00,16880
2022-05-03 20:30:00,17035
2022-05-03 21:00:00,16790
2022-05-03 21:30:00,17007
2022-05-03 22:00:00,15893
2022-05-03 22:30:00,14672
2022-05-03 23:00:00,12667
2022-05-03 23:30:00,10905
2022-05-04 00:00:00,8882
2022-05-04 00:30:00,6896
2022-05-04 01:00:00,5417
2022-05-04 01:30:00,4245
2022-05-04 02:00:00,3478
2022-05-04 02:30:00,2525
2022-05-04 03:00:00,2288
2022-05-04 03:30:00,2114
2022-05-04 04:00:00,2212
2022-05-04 04:30:00,2303
2022-05-04 05:00:00,2482
2022-05-04 05:30:00,4420
2022-05-04 06:00:00,6426
2022-05-04 06:30:00,10775
2022-05-04 07:00:00,12795
2022-05-04 07:30:00,15762
2022-05-04 08:00:00,17271
2022-05-04 08:30:00,18418
2022-05-04 09:00:00,18214
2022-05-04 09:30:00,17223
2022-05-04 10:00:00,15029
2022-05-04 10:30:00,15614
2022-05-04 11:00:00,15026
2022-05-04 11:30:00,16170
2022-05-04 12:00:00,16111
2022-05-04 12:30:00,16049
2022-05-04 13:00:00,16084
2022-05-04 13:30:00,16640
2022-05-04 14:00:00,16634
2022-05-04 14:30:00,17210
2022-05-04 15:00:00,16546
2022-05-04 15:30:00,16798
2022-05-04 16:00:00,15124
2022-05-04 16:30:00,14870
2022-05-04 17:00:00,16956
2022-05-04 17:30:00,18613
2022-05-04 18:00:00,21126
2022-05-04 18:30:00,22510
2022-05-04 19:00:00,22568
2022-05-04 19:30:00,21668
2022-05-04 20:00:00,21659
2022-05-04 20:30:00,21278
2022-05-04 21:00:00,21346
2022-05-04 21:30:00,20247
2022-05-04 22:00:00,19945
2022-05-04 22:30:00,17601
2022-05-04 23:00:00,15750
2022-05-04 23:30:00,12897
2022-05-05 00:00:00,10385
2022-05-05 00:30:00,8125
2022-05-05 01:00:00,6294
2022-05-05 01:30:00,4485
2022-05-05 02:00:00,3669
2022-05-05 02:30:00,3097
2022-05-05 03:00:00,2484
2022-05-05 03:30:00,2011
2022-05-05 04:00:00,2175
2022-05-05 04:30:00,2108
2022-05-05 05:00:00,2252
2022-05-05 05:30:00,4131
2022-05-05 06:00:00,6599
2022-05-05 06:30:00,11040
2022-05-05 07:00:00,13290
2022-05-05 07:30:00,16754
2022-05-05 08:00:00,18504
2022-05-05 08:30:00,19897
2022-05-05 09:00:00,19208
2022-05-05 09:30:00,18253
2022-05-05 10:00:00,16976
2022-05-05 10:30:00,16888
2022-05-05 11:00:00,16080
2022-05-05 11:30:00,17328
2022-05-05 12:00:00,17901
2022-05-05 12:30:00,18121
2022-05-05 13:00:00,17478
2022-05-05 13:30:00,18616
2022-05-05 14:00:00,18576
2022-05-05 14:30:00,18465
2022-05-05 15:00:00,17373
2022-05-05 15:30:00,16457
2022-05-05 16:00:00,14626
2022-05-05 16:30:00,13466
2022-05-05 17:00:00,16213
2022-05-05 17:30:00,18715
2022-05-05 18:00:00,21356
2022-05-05 18:30:00,22899
2022-05-05 19:00:00,23782
2022-05-05 19:30:00,22778
2022-05-05 20:00:00,22401
2022-05-05 20:30:00,22986
2022-05-05 21:00:00,23340
2022-05-05 21:30:00,24046
2022-05-05 22:00:00,22726
2022-05-05 22:30:00,20819
2022-05-05 23:00:00,19149
2022-05-05 23:30:00,16406
2022-05-06 00:00:00,13399
2022-05-06 00:30:00,10273
2022-05-06 01:00:00,7723
2022-05-06 01:30:00,5860
2022-05-06 02:00:00,4664
2022-05-06 02:30:00,3875
2022-05-06 03:00:00,3057
2022-05-06 03:30:00,2675
2022-05-06 04:00:00,2803
2022-05-06 04:30:00,2364
2022-05-06 05:00:00,2602
2022-05-06 05:30:00,4488
2022-05-06 06:00:00,6944
2022-05-06 06:30:00,11761
2022-05-06 07:00:00,14631
2022-05-06 07:30:00,17455
2022-05-06 08:00:00,19107
2022-05-06 08:30:00,19737
2022-05-06 09:00:00,18707
2022-05-06 09:30:00,18466
2022-05-06 10:00:00,16630
2022-05-06 10:30:00,17291
2022-05-06 11:00:00,15977
2022-05-06 11:30:00,17643
2022-05-06 12:00:00,17959
2022-05-06 12:30:00,17652
2022-05-06 13:00:00,17197
2022-05-06 13:30:00,17949
2022-05-06 14:00:00,17918
2022-05-06 14:30:00,17534
2022-05-06 15:00:00,17350
2022-05-06 15:30:00,16327
2022-05-06 16:00:00,14582
2022-05-06 16:30:00,13374
2022-05-06 17:00:00,16090
2022-05-06 17:30:00,18989
2022-05-06 18:00:00,21429
2022-05-06 18:30:00,23892
2022-05-06 19:00:00,24481
2022-05-06 19:30:00,24197
2022-05-06 20:00:00,23556
2022-05-06 20:30:00,23555
2022-05-06 21:00:00,24355
2022-05-06 21:30:00,24699
2022-05-06 22:00:00,23955
2022-05-06 22:30:00,22754
2022-05-06 23:00:00,21450
2022-05-06 23:30:00,18427
2022-05-07 00:00:00,15411
2022-05-07 00:30:00,11851
2022-05-07 01:00:00,9317
2022-05-07 01:30:00,6973
2022-05-07 02:00:00,5807
2022-05-07 02:30:00,4812
2022-05-07 03:00:00,3738
2022-05-07 03:30:00,3108
2022-05-07 04:00:00,3199
2022-05-07 04:30:00,2642
2022-05-07 05:00:00,2704
2022-05-07 05:30:00,4812
2022-05-07 06:00:00,6873
2022-05-07 06:30:00,11765
2022-05-07 07:00:00,13641
2022-05-07 07:30:00,17052
2022-05-07 08:00:00,18252
2022-05-07 08:30:00,19400
2022-05-07 09:00:00,18455
2022-05-07 09:30:00,18277
